service_id,user_loc,plan_cpu,plan_mem,plan_disk,submit_time,duration,e2e_latency,e2e_reliability
1040,597,8,0.084818678,0.056808536,1401,173.5206349,,
1041,242,4,0.042409339,0.034085122,1401,207.5555556,,
1042,24,8,0.084818678,0.056808536,1401,54.6,,
1043,805,8,0.084818678,0.056808536,1401,4.277777778,,
1044,1088,16,0.318070044,0.113617073,1401,79.72151899,,
1045,10,8,0.084818678,0.068170244,1401,7.788888889,,
1046,947,4,0.042409339,0.034085122,1401,76.33333333,,
1047,875,4,0.042409339,0.034085122,1401,148.5309091,,
1048,61,8,0.084818678,0.085212805,1401,225.7142857,,
1049,585,4,0.042409339,0.034085122,1417,2,,
1050,869,4,0.042409339,0.034085122,1417,3,,
1051,1033,4,0.042409339,0.034085122,1417,3,,
1052,793,4,0.042409339,0.034085122,1417,3,,
1053,706,4,0.042409339,0.034085122,1417,3,,
1054,710,4,0.042409339,0.034085122,1417,3,,
1055,1036,8,0.084818678,0.056808536,1417,34.28571429,,
1056,397,4,0.042409339,0.034085122,1417,224.1656977,,
1057,565,4,0.042409339,0.034085122,1420,20.13333333,,
1058,706,4,0.042409339,0.034085122,1420,4.52,,
1059,1137,8,0.084818678,0.085212805,1420,11.00632911,,
1060,974,8,0.169637357,0.056808536,1420,14.8,,
1061,56,4,0.042409339,0.034085122,1420,19,,
1062,1240,4,0.042409339,0.034085122,1420,22.11794872,,
1063,1012,4,0.042409339,0.034085122,1422,139.4942966,,
1064,1249,8,0.084818678,0.085212805,1422,177.7762712,,
1065,384,8,0.084818678,0.068170244,1422,3,,
1066,716,4,0.042409339,0.034085122,1422,101,,
1067,817,4,0.042409339,0.034085122,1422,49.06410256,,
1068,1165,8,0.084818678,0.056808536,1432,29.15568862,,
1069,183,4,0.042409339,0.034085122,1432,23,,
1070,1092,8,0.084818678,0.056808536,1432,11.25949367,,
1071,1235,8,0.084818678,0.056808536,1432,4.25,,
1072,705,4,0.042409339,0.034085122,1432,26,,
1073,644,8,0.084818678,0.068170244,1432,28.57861635,,
1074,915,4,0.042409339,0.034085122,1450,120.6885246,,
1075,655,8,0.084818678,0.056808536,1450,26.52941176,,
1076,71,4,0.042409339,0.034085122,1450,26.83636364,,
1077,368,8,0.169637357,0.056808536,1450,145.7178423,,
1078,651,8,0.084818678,0.085212805,1460,56.54022989,,
1079,1283,8,0.084818678,0.056808536,1460,65.51648352,,
1080,676,16,0.169637357,0.113617073,1460,5,,
1081,829,4,0.042409339,0.034085122,1460,9.491525424,,
1082,794,4,0.042409339,0.034085122,1460,25.17857143,,
1083,1227,8,0.084818678,0.056808536,1461,114.52,,
1084,573,4,0.042409339,0.034085122,1461,86.69230769,,
1085,989,4,0.042409339,0.034085122,1461,2,,
1086,900,16,0.169637357,0.113617073,1461,3,,
1087,110,4,0.042409339,0.034085122,1461,3,,
1088,343,8,0.169637357,0.056808536,1461,17.32394366,,
1089,662,8,0.084818678,0.056808536,1464,70.80866426,,
1090,948,4,0.042409339,0.034085122,1464,27.91623037,,
1091,297,16,0.254456035,0.113617073,1464,1,,
1092,922,4,0.042409339,0.034085122,1464,2,,
1093,1184,8,0.169637357,0.056808536,1464,5,,
1094,563,4,0.042409339,0.034085122,1464,51.38515901,,
1095,312,4,0.042409339,0.034085122,1464,7,,
1096,17,8,0.084818678,0.056808536,1464,75,,
1097,78,4,0.042409339,0.034085122,1465,2,,
1098,199,8,0.084818678,0.056808536,1474,1.90625,,
1099,1090,4,0.042409339,0.034085122,1474,11,,
1100,1252,4,0.042409339,0.034085122,1478,45.85714286,,
1101,356,4,0.042409339,0.034085122,1478,6.4,,
1102,1203,4,0.042409339,0.034085122,1478,3,,
1103,1027,8,0.084818678,0.056808536,1478,20.25925926,,
1104,860,8,0.084818678,0.068170244,1478,38.57894737,,
1105,1208,8,0.084818678,0.056808536,1479,1.9375,,
1106,251,4,0.042409339,0.034085122,1479,6,,
1107,1248,4,0.042409339,0.034085122,1486,1.3125,,
1108,388,8,0.169637357,0.056808536,1486,6,,
1109,20,8,0.084818678,0.056808536,1486,116.4285714,,
1110,658,8,0.084818678,0.056808536,1486,176.96,,
1111,840,4,0.042409339,0.034085122,1486,191.72,,
1112,1012,4,0.042409339,0.034085122,1486,7.666666667,,
1113,1073,8,0.084818678,0.085212805,1486,47.71428571,,
1114,201,8,0.084818678,0.068170244,1486,74.66666667,,
1115,880,8,0.084818678,0.056808536,1486,85,,
1116,1234,4,0.053011674,0.034085122,1486,135.1449275,,
1117,788,4,0.042409339,0.034085122,1486,38.08733624,,
1118,1153,8,0.084818678,0.056808536,1486,19.90909091,,
1119,1080,8,0.169637357,0.056808536,1486,15.46666667,,
1120,834,4,0.042409339,0.034085122,1486,34,,
1121,52,8,0.084818678,0.085212805,1486,31.57142857,,
1122,125,4,0.042409339,0.034085122,1486,34.00970874,,
1123,388,4,0.042409339,0.034085122,1486,30.26666667,,
1124,90,8,0.084818678,0.085212805,1492,231.3018868,,
1125,261,4,0.042409339,0.034085122,1492,2,,
1126,654,8,0.084818678,0.085212805,1492,65.92307692,,
1127,1013,4,0.042409339,0.034085122,1492,105,,
1128,1249,4,0.042409339,0.034085122,1492,107.8074074,,
1129,1213,4,0.042409339,0.034085122,1502,32.56020942,,
1130,1253,4,0.042409339,0.034085122,1502,86.75816993,,
1131,374,4,0.042409339,0.034085122,1502,17.25,,
1132,108,8,0.084818678,0.056808536,1502,20.1657754,,
1133,402,8,0.169637357,0.056808536,1502,2,,
1135,1250,8,0.127228017,0.085212805,1502,62.84210526,,
1136,302,4,0.042409339,0.034085122,1502,23.85714286,,
1137,366,8,0.084818678,0.056808536,1502,102.6923077,,
1138,116,8,0.084818678,0.056808536,1516,3,,
1139,331,16,0.318070044,0.113617073,1516,2,,
1140,900,8,0.084818678,0.085212805,1516,2,,
1141,84,4,0.042409339,0.034085122,1516,2,,
1142,67,16,0.254456035,0.113617073,1516,62.83486239,,
1143,63,4,0.042409339,0.034085122,1516,115.0273973,,
1144,753,4,0.042409339,0.034085122,1520,31.78947368,,
1145,789,4,0.042409339,0.034085122,1520,2,,
1146,815,4,0.042409339,0.034085122,1520,3,,
1147,645,8,0.127228017,0.085212805,1520,7.740740741,,
1148,1149,4,0.042409339,0.034085122,1520,46.86666667,,
1149,678,4,0.042409339,0.034085122,1520,206,,
1150,225,4,0.042409339,0.034085122,1520,211,,
1151,1,8,0.084818678,0.056808536,1520,213,,
1152,975,4,0.042409339,0.034085122,1520,1,,
1153,760,8,0.084818678,0.085212805,1520,209,,
1154,788,8,0.084818678,0.068170244,1520,209,,
1155,288,4,0.042409339,0.034085122,1520,210,,
1156,843,8,0.084818678,0.056808536,1520,205,,
1157,685,8,0.084818678,0.056808536,1520,205,,
1158,722,4,0.042409339,0.034085122,1520,202,,
1159,284,4,0.042409339,0.034085122,1520,196,,
1160,329,4,0.042409339,0.034085122,1520,196,,
1161,702,8,0.084818678,0.056808536,1520,191,,
1162,359,8,0.169637357,0.056808536,1520,191,,
1163,172,8,0.169637357,0.056808536,1520,193,,
1164,1232,4,0.042409339,0.034085122,1520,188,,
1165,705,4,0.042409339,0.034085122,1520,181,,
1166,1279,8,0.084818678,0.056808536,1520,209,,
1167,615,4,0.042409339,0.034085122,1525,8,,
1168,803,8,0.084818678,0.056808536,1525,9,,
1169,713,4,0.042409339,0.034085122,1525,9,,
1170,43,8,0.169637357,0.056808536,1525,9,,
1171,1041,8,0.084818678,0.056808536,1543,33.01290323,,
1172,856,4,0.042409339,0.034085122,1543,19,,
1173,250,4,0.042409339,0.034085122,1543,22.10067114,,
1174,627,16,0.318070044,0.113617073,1543,33,,
1175,336,4,0.042409339,0.034085122,1543,30.97315436,,
1176,1237,8,0.084818678,0.056808536,1561,70.97931034,,
1177,1277,4,0.042409339,0.034085122,1561,47.24242424,,
1178,1020,4,0.042409339,0.034085122,1561,5.5,,
1179,328,4,0.042409339,0.034085122,1561,68.37142857,,
1180,168,4,0.042409339,0.034085122,1561,65.2020202,,
1181,1040,4,0.042409339,0.034085122,1575,86.53246753,,
1182,821,8,0.084818678,0.056808536,1575,161.5454545,,
1183,103,8,0.084818678,0.085212805,1575,24,,
1184,165,8,0.084818678,0.056808536,1575,37.4375,,
1185,775,8,0.084818678,0.056808536,1575,4,,
1186,1268,4,0.042409339,0.034085122,1575,49.78181818,,
1187,338,4,0.042409339,0.034085122,1575,195,,
1188,297,8,0.084818678,0.056808536,1575,195,,
1189,809,8,0.084818678,0.056808536,1575,189.2857143,,
1190,598,8,0.084818678,0.056808536,1575,186.7142857,,
1191,921,4,0.042409339,0.034085122,1575,195,,
1192,1260,8,0.169637357,0.056808536,1578,120.4444444,,
1193,1136,8,0.084818678,0.056808536,1578,110.7090909,,
1194,1071,8,0.084818678,0.085212805,1578,67.79545455,,
1195,835,8,0.084818678,0.085212805,1578,100.6981132,,
1196,380,4,0.042409339,0.034085122,1578,100.8867925,,
1197,1280,4,0.042409339,0.034085122,1578,210.0357143,,
1198,43,4,0.042409339,0.034085122,1578,17,,
1199,283,8,0.084818678,0.056808536,1578,301.6920821,,
1200,408,4,0.042409339,0.034085122,1591,47.06153846,,
1201,777,8,0.084818678,0.068170244,1591,9.969387755,,
1202,386,8,0.084818678,0.056808536,1591,26.5483871,,
1203,1042,4,0.042409339,0.034085122,1591,32.48484848,,
1204,1208,8,0.084818678,0.056808536,1594,38.96078431,,
1205,1162,8,0.084818678,0.056808536,1594,76.72307692,,
1206,1296,16,0.169637357,0.113617073,1594,2,,
1207,1120,4,0.042409339,0.034085122,1594,9.356164384,,
1208,260,4,0.042409339,0.034085122,1594,54.69620253,,
1209,860,4,0.042409339,0.034085122,1594,65.02352941,,
1210,673,8,0.084818678,0.056808536,1594,1,,
1211,800,4,0.042409339,0.034085122,1594,1,,
1212,650,4,0.042409339,0.034085122,1594,2,,
1213,624,4,0.042409339,0.034085122,1594,28,,
1214,323,4,0.042409339,0.034085122,1594,36.33333333,,
1215,1158,8,0.084818678,0.056808536,1594,38.33333333,,
1216,80,4,0.042409339,0.034085122,1594,2,,
1217,717,4,0.042409339,0.034085122,1602,11.87469287,,
1218,622,16,0.169637357,0.113617073,1602,3,,
1219,736,8,0.084818678,0.056808536,1602,3.516049383,,
1220,990,4,0.042409339,0.034085122,1602,5,,
1221,955,8,0.084818678,0.034085122,1602,8.997530864,,
1222,116,8,0.084818678,0.056808536,1602,13.03931204,,
1223,186,8,0.084818678,0.068170244,1609,139.7572016,,
1224,276,8,0.084818678,0.056808536,1609,173.5520362,,
1225,665,4,0.042409339,0.034085122,1609,33.02631579,,
1226,278,8,0.084818678,0.056808536,1609,100.9428571,,
1227,1299,8,0.084818678,0.056808536,1609,3,,
1228,610,8,0.084818678,0.085212805,1624,364.3113402,,
1229,1214,8,0.169637357,0.056808536,1624,4,,
1230,1100,4,0.042409339,0.034085122,1624,75.6,,
1231,1053,4,0.042409339,0.034085122,1624,7,,
1232,736,4,0.042409339,0.034085122,1624,577.4455696,,
1233,662,4,0.042409339,0.034085122,1648,45,,
1234,1237,4,0.042409339,0.034085122,1648,6.142857143,,
1235,871,4,0.042409339,0.034085122,1648,3,,
1236,218,8,0.084818678,0.056808536,1648,18.74074074,,
1237,269,8,0.084818678,0.056808536,1648,37,,
1238,675,4,0.042409339,0.034085122,1655,132.3693694,,
1239,1066,4,0.042409339,0.034085122,1655,25.21052632,,
1240,840,8,0.084818678,0.056808536,1655,27.88235294,,
1241,1251,4,0.042409339,0.034085122,1655,50.66666667,,
1242,274,4,0.042409339,0.034085122,1675,3,,
1243,305,8,0.084818678,0.085212805,1675,8,,
1244,193,4,0.042409339,0.034085122,1675,27.52941176,,
1245,284,4,0.042409339,0.034085122,1675,29.81818182,,
1246,255,4,0.042409339,0.034085122,1675,4.666666667,,
1247,342,4,0.053011674,0.034085122,1675,2,,
1248,684,8,0.084818678,0.056808536,1675,23.5,,
1249,304,8,0.084818678,0.056808536,1675,3,,
1250,846,8,0.084818678,0.085212805,1708,138.6,,
1251,687,8,0.084818678,0.056808536,1708,156.3333333,,
1252,613,4,0.042409339,0.034085122,1708,8,,
1253,367,8,0.084818678,0.056808536,1708,5,,
1254,276,8,0.084818678,0.068170244,1708,3,,
1255,1188,8,0.084818678,0.056808536,1708,7,,
1256,843,8,0.169637357,0.056808536,1708,33.5,,
1257,831,4,0.042409339,0.034085122,1708,5,,
1258,1054,4,0.042409339,0.034085122,1708,5,,
1259,72,4,0.042409339,0.034085122,1708,77.47368421,,
1260,679,16,0.169637357,0.113617073,1708,50,,
1261,931,4,0.042409339,0.034085122,1728,352.4117647,,
1262,363,4,0.042409339,0.034085122,1728,3,,
1263,1076,8,0.084818678,0.056808536,1728,78.76237624,,
1264,1206,8,0.084818678,0.056808536,1728,26.89795918,,
1265,345,8,0.169637357,0.056808536,1728,130,,
1266,632,4,0.042409339,0.034085122,1728,431.0298507,,
1267,701,4,0.042409339,0.034085122,1728,444.2658228,,
1268,35,8,0.084818678,0.085212805,1759,9,,
1269,686,4,0.042409339,0.034085122,1759,8,,
1270,1304,4,0.042409339,0.034085122,1759,1.848484848,,
1271,585,4,0.042409339,0.034085122,1759,3.415841584,,
1272,915,8,0.084818678,0.068170244,1759,2.297029703,,
1273,844,4,0.042409339,0.034085122,1759,8,,
1274,1239,4,0.042409339,0.034085122,1759,6,,
1275,716,4,0.042409339,0.034085122,1759,8,,
1276,564,8,0.084818678,0.056808536,1759,8,,
1277,380,8,0.084818678,0.056808536,1759,6,,
1278,608,4,0.042409339,0.034085122,1765,41.17857143,,
1279,738,4,0.042409339,0.034085122,1765,34.66666667,,
1280,1003,4,0.042409339,0.034085122,1765,16.8,,
1281,1266,4,0.042409339,0.056808536,1771,47,,
1282,882,8,0.084818678,0.085212805,1771,6.2,,
1283,113,4,0.042409339,0.034085122,1771,54.06896552,,
1284,615,4,0.042409339,0.034085122,1771,42.7826087,,
1285,263,4,0.042409339,0.034085122,1771,2,,
1286,382,4,0.042409339,0.034085122,1771,4,,
1287,619,16,0.318070044,0.113617073,1771,96.77966102,,
1288,843,8,0.084818678,0.068170244,1775,34.15789474,,
1289,677,8,0.084818678,0.056808536,1775,2,,
1290,66,8,0.084818678,0.085212805,1775,3,,
1291,757,8,0.084818678,0.056808536,1775,6.777777778,,
1292,11,8,0.084818678,0.056808536,1775,53,,
1293,369,4,0.042409339,0.034085122,1781,110.3968254,,
1294,607,8,0.084818678,0.068170244,1781,169.4195804,,
1295,653,8,0.084818678,0.085212805,1781,51.48672566,,
1296,663,8,0.169637357,0.056808536,1781,112,,
1297,1203,4,0.042409339,0.034085122,1781,131,,
1298,905,4,0.042409339,0.034085122,1781,78.71428571,,
1299,816,4,0.042409339,0.034085122,1781,92,,
1301,723,4,0.042409339,0.034085122,1784,3,,
1302,800,4,0.042409339,0.045446829,1784,17.35135135,,
1303,626,4,0.042409339,0.034085122,1784,28,,
1304,700,4,0.042409339,0.034085122,1784,29,,
1305,99,16,0.318070044,0.113617073,1784,29,,
1306,968,4,0.042409339,0.034085122,1784,26.33333333,,
1307,958,8,0.084818678,0.068170244,1784,27,,
1308,23,8,0.169637357,0.056808536,1784,27,,
1309,56,4,0.042409339,0.034085122,1784,27,,
1310,402,4,0.042409339,0.034085122,1784,28.33333333,,
1311,247,4,0.042409339,0.034085122,1784,29,,
1312,909,4,0.042409339,0.034085122,1784,27,,
1313,727,16,0.169637357,0.113617073,1791,515.3399015,,
1314,801,4,0.042409339,0.034085122,1791,258.0868794,,
1315,166,4,0.042409339,0.034085122,1791,5,,
1316,677,4,0.042409339,0.034085122,1794,21,,
1317,1313,8,0.084818678,0.056808536,1794,3,,
1318,642,4,0.042409339,0.034085122,1794,9,,
1319,349,8,0.169637357,0.056808536,1794,6.628571429,,
1320,1098,4,0.042409339,0.034085122,1794,22,,
1321,1240,4,0.042409339,0.034085122,1794,22,,
1322,823,4,0.042409339,0.034085122,1794,10,,
1323,118,8,0.084818678,0.056808536,1794,21,,
1324,281,4,0.042409339,0.034085122,1794,21.33333333,,
1325,22,4,0.042409339,0.034085122,1794,21.33333333,,
1326,698,4,0.042409339,0.034085122,1794,22,,
1327,375,8,0.084818678,0.056808536,1808,2,,
1328,816,4,0.042409339,0.034085122,1808,3,,
1329,649,4,0.042409339,0.034085122,1808,141.8444444,,
1330,1034,4,0.042409339,0.056808536,1808,212.5786164,,
1331,669,8,0.169637357,0.056808536,1808,229.8504673,,
1332,1152,4,0.042409339,0.034085122,1821,44.57142857,,
1333,948,4,0.042409339,0.034085122,1821,5.285714286,,
1334,888,4,0.042409339,0.034085122,1821,2,,
1335,255,8,0.169637357,0.056808536,1821,19.18518519,,
1336,177,4,0.042409339,0.034085122,1821,37.78947368,,
1337,1184,4,0.042409339,0.034085122,1830,37.11711712,,
1338,258,16,0.318070044,0.113617073,1830,42.2920354,,
1339,999,4,0.042409339,0.034085122,1830,2,,
1341,1143,4,0.042409339,0.034085122,1830,4.833333333,,
1342,1225,8,0.084818678,0.056808536,1830,11.23529412,,
1343,977,4,0.042409339,0.034085122,1830,8.08,,
1344,711,4,0.042409339,0.034085122,1830,20.41176471,,
1345,1093,8,0.084818678,0.085212805,1836,37.10954064,,
1346,1117,4,0.042409339,0.034085122,1836,5.67611336,,
1347,813,4,0.042409339,0.045446829,1836,30.8,,
1348,119,8,0.169637357,0.056808536,1838,21,,
1349,1249,8,0.084818678,0.056808536,1838,2,,
1350,1217,8,0.084818678,0.056808536,1838,9,,
1351,931,4,0.042409339,0.034085122,1838,5.8125,,
1352,603,4,0.042409339,0.034085122,1838,20.33333333,,
1353,103,16,0.318070044,0.113617073,1838,21,,
1354,51,4,0.042409339,0.034085122,1838,10,,
1355,107,8,0.084818678,0.085212805,1838,21,,
1356,1161,8,0.084818678,0.056808536,1838,21,,
1357,1187,8,0.084818678,0.056808536,1838,21.33333333,,
1359,921,4,0.042409339,0.034085122,1838,20.66666667,,
1360,667,8,0.169637357,0.056808536,1841,20,,
1361,1140,4,0.042409339,0.034085122,1841,2,,
1362,691,4,0.042409339,0.034085122,1841,11,,
1363,831,8,0.084818678,0.113617073,1841,4.84375,,
1364,267,8,0.169637357,0.056808536,1841,20.33333333,,
1365,863,8,0.084818678,0.056808536,1841,20.33333333,,
1366,243,4,0.042409339,0.034085122,1841,12,,
1367,252,4,0.042409339,0.034085122,1841,20,,
1368,1237,8,0.084818678,0.056808536,1841,20,,
1369,770,8,0.084818678,0.085212805,1841,20.33333333,,
1370,1114,16,0.169637357,0.113617073,1841,20.33333333,,
1371,1125,8,0.084818678,0.056808536,1852,226.6786704,,
1372,985,8,0.084818678,0.056808536,1852,3,,
1373,240,6,0.042409339,0.034085122,1852,2,,
1374,1264,8,0.127228017,0.085212805,1852,20.12056738,,
1375,1232,4,0.042409339,0.034085122,1852,57.90384615,,
1376,843,4,0.042409339,0.034085122,1852,3,,
1377,826,8,0.084818678,0.056808536,1852,3,,
1378,628,4,0.042409339,0.034085122,1852,96.61538462,,
1379,1157,8,0.084818678,0.056808536,1860,17.19230769,,
1380,1160,8,0.169637357,0.056808536,1868,177.8857143,,
1381,287,8,0.084818678,0.085212805,1868,241.5454545,,
1382,657,4,0.042409339,0.034085122,1868,199.5714286,,
1383,951,4,0.042409339,0.034085122,1868,189.1142857,,
1385,927,4,0.042409339,0.034085122,1868,4,,
1386,362,8,0.169637357,0.056808536,1868,67.51515152,,
1387,122,4,0.042409339,0.034085122,1868,247.1965812,,
1388,848,8,0.084818678,0.056808536,1868,248.1880342,,
1389,1276,4,0.042409339,0.034085122,1868,213.6923077,,
1390,358,4,0.042409339,0.034085122,1868,183.9393939,,
1391,673,4,0.042409339,0.034085122,1868,172.1818182,,
1392,567,4,0.042409339,0.034085122,1868,160.030303,,
1393,363,8,0.169637357,0.056808536,1910,116.3679245,,
1394,175,4,0.042409339,0.034085122,1910,183.1642512,,
1395,1182,8,0.084818678,0.056808536,1921,498.9278351,,
1396,643,8,0.084818678,0.056808536,1921,24.72727273,,
1397,291,4,0.042409339,0.034085122,1921,8,,
1398,940,4,0.042409339,0.034085122,1921,117.8507042,,
1399,354,8,0.084818678,0.056808536,1930,127.3684211,,
1400,1145,4,0.042409339,0.034085122,1934,199.0447761,,
1401,296,4,0.042409339,0.034085122,1934,268.4545455,,
1402,1215,8,0.084818678,0.056808536,1934,36.36363636,,
1403,1287,8,0.084818678,0.056808536,1934,30.56,,
1404,1202,8,0.084818678,0.056808536,1934,64.33333333,,
1405,331,4,0.042409339,0.034085122,1934,56.81818182,,
1406,1241,4,0.042409339,0.034085122,1934,65,,
1407,257,4,0.042409339,0.034085122,1972,40.71428571,,
1408,554,4,0.042409339,0.034085122,1972,4.714285714,,
1409,1064,8,0.084818678,0.034085122,1972,1,,
1410,1049,4,0.042409339,0.056808536,1972,17.77777778,,
1411,1064,4,0.042409339,0.034085122,1972,34.36842105,,
1412,102,4,0.042409339,0.034085122,1991,6,,
1413,28,8,0.169637357,0.056808536,1991,2,,
1414,694,8,0.084818678,0.056808536,1991,2,,
1415,1064,4,0.042409339,0.034085122,1991,6,,
1416,1306,8,0.084818678,0.056808536,1991,6,,
1417,1167,4,0.042409339,0.034085122,1992,21,,
1418,802,8,0.084818678,0.056808536,1992,21.11111111,,
1419,1277,4,0.042409339,0.034085122,1993,103.2234043,,
1420,953,4,0.042409339,0.034085122,1994,210.6296296,,
1421,1244,8,0.084818678,0.056808536,1996,33.94736842,,
1422,226,16,0.169637357,0.113617073,1996,3,,
1423,1140,8,0.084818678,0.056808536,1996,3,,
1424,228,4,0.042409339,0.034085122,1996,7.37037037,,
1425,606,4,0.042409339,0.034085122,1996,89.53333333,,
1426,384,4,0.042409339,0.034085122,2008,3,,
1427,1051,4,0.042409339,0.034085122,2008,3,,
1428,1173,4,0.042409339,0.034085122,2018,12,,
1429,710,4,0.042409339,0.034085122,2018,10,,
1430,1093,4,0.042409339,0.034085122,2018,3,,
1431,818,4,0.042409339,0.034085122,2018,11,,
1432,708,4,0.042409339,0.034085122,2018,3,,
1433,117,8,0.084818678,0.068170244,2019,3.2,,
1434,1144,8,0.169637357,0.056808536,2019,3,,
1435,410,8,0.169637357,0.056808536,2019,1,,
1436,613,4,0.042409339,0.034085122,2019,2,,
1437,1281,8,0.084818678,0.056808536,2019,2,,
1438,1169,8,0.084818678,0.056808536,2019,2,,
1439,859,8,0.084818678,0.056808536,2019,4,,
1440,1235,8,0.084818678,0.056808536,2019,1,,
1441,941,4,0.042409339,0.034085122,2019,2,,
1442,1196,8,0.084818678,0.056808536,2019,2,,
1443,403,4,0.042409339,0.034085122,2022,11,,
1444,330,4,0.042409339,0.034085122,2022,9,,
1445,727,4,0.042409339,0.034085122,2022,3,,
1446,404,4,0.042409339,0.034085122,2022,11,,
1447,795,8,0.169637357,0.056808536,2022,3,,
1448,337,4,0.042409339,0.034085122,2027,14,,
1449,29,8,0.169637357,0.056808536,2027,12,,
1450,76,4,0.042409339,0.034085122,2027,3,,
1451,89,8,0.169637357,0.056808536,2027,13,,
1452,554,4,0.042409339,0.034085122,2027,3,,
1453,815,4,0.042409339,0.045446829,2030,11,,
1454,953,4,0.042409339,0.034085122,2030,9,,
1455,1020,4,0.053011674,0.034085122,2030,3,,
1456,803,8,0.084818678,0.056808536,2030,10,,
1457,373,4,0.042409339,0.034085122,2030,3,,
1458,1152,8,0.084818678,0.056808536,2031,32,,
1459,98,8,0.169637357,0.056808536,2031,14,,
1460,16,8,0.169637357,0.056808536,2031,11,,
1461,344,8,0.084818678,0.056808536,2031,2,,
1462,406,8,0.169637357,0.056808536,2031,12,,
1463,1007,8,0.084818678,0.056808536,2031,2,,
1464,1283,8,0.084818678,0.056808536,2032,29.83098592,,
1465,967,8,0.084818678,0.056808536,2032,102.4897959,,
1466,399,8,0.084818678,0.056808536,2036,15,,
1467,402,4,0.042409339,0.034085122,2036,14,,
1468,856,4,0.042409339,0.034085122,2036,3,,
1469,40,8,0.084818678,0.056808536,2036,15,,
1470,405,4,0.042409339,0.034085122,2036,3,,
1471,182,4,0.042409339,0.034085122,2038,68.29126214,,
1472,696,4,0.042409339,0.034085122,2038,27.37254902,,
1473,1259,8,0.169637357,0.056808536,2038,26.37254902,,
1474,1137,8,0.084818678,0.056808536,2038,13,,
1475,1111,4,0.042409339,0.034085122,2038,11,,
1476,1298,8,0.084818678,0.056808536,2038,2,,
1477,742,4,0.042409339,0.034085122,2038,12,,
1478,841,4,0.042409339,0.034085122,2038,2,,
1479,1258,4,0.042409339,0.034085122,2048,58.41935484,,
1480,608,4,0.042409339,0.034085122,2048,248.0888889,,
1481,817,4,0.042409339,0.034085122,2048,34.5,,
1482,585,4,0.042409339,0.034085122,2048,73.17647059,,
1483,1014,4,0.042409339,0.034085122,2048,22.25,,
1484,325,4,0.042409339,0.034085122,2048,39.5,,
1485,374,8,0.169637357,0.056808536,2048,97.7826087,,
1486,967,4,0.042409339,0.034085122,2048,125.8717949,,
1487,366,4,0.042409339,0.034085122,2049,2,,
1488,1269,4,0.042409339,0.034085122,2049,3,,
1489,256,4,0.042409339,0.034085122,2049,54.33333333,,
1490,597,8,0.084818678,0.056808536,2049,60,,
1491,1022,4,0.042409339,0.034085122,2052,20.33333333,,
1492,813,4,0.042409339,0.034085122,2052,2,,
1493,272,8,0.084818678,0.085212805,2052,9,,
1494,354,8,0.084818678,0.056808536,2052,4.65625,,
1495,36,4,0.042409339,0.034085122,2052,21,,
1496,1274,4,0.042409339,0.034085122,2052,21,,
1497,770,8,0.084818678,0.068170244,2052,10,,
1498,343,4,0.042409339,0.034085122,2052,21.33333333,,
1499,405,8,0.084818678,0.056808536,2052,22,,
1500,1197,4,0.042409339,0.034085122,2052,21,,
1501,178,4,0.042409339,0.034085122,2052,21,,
1502,106,8,0.084818678,0.056808536,2054,6,,
1503,76,4,0.042409339,0.045446829,2054,1,,
1504,414,4,0.042409339,0.034085122,2054,6,,
1505,1269,4,0.042409339,0.056808536,2054,1,,
1506,1019,4,0.042409339,0.056808536,2054,3,,
1507,818,4,0.042409339,0.034085122,2054,4,,
1508,338,4,0.042409339,0.034085122,2054,6,,
1509,364,8,0.084818678,0.056808536,2054,6,,
1510,336,4,0.042409339,0.034085122,2054,6,,
1511,376,8,0.084818678,0.056808536,2054,1,,
1512,812,8,0.084818678,0.056808536,2054,4,,
1513,1264,8,0.084818678,0.056808536,2054,6,,
1514,341,4,0.042409339,0.034085122,2058,135.4782609,,
1515,386,4,0.042409339,0.034085122,2058,119.9090909,,
1516,713,4,0.042409339,0.034085122,2058,30,,
1517,682,4,0.042409339,0.034085122,2058,34.18181818,,
1518,799,8,0.084818678,0.068170244,2058,141,,
1519,218,4,0.042409339,0.034085122,2061,74,,
1520,1240,4,0.042409339,0.034085122,2061,48,,
1521,1266,4,0.042409339,0.034085122,2061,64.8,,
1522,280,8,0.084818678,0.068170244,2061,57,,
1523,929,4,0.042409339,0.034085122,2061,74,,
1524,1118,4,0.042409339,0.034085122,2061,74,,
1525,972,8,0.084818678,0.085212805,2061,74,,
1526,185,4,0.042409339,0.034085122,2071,2,,
1527,1177,8,0.169637357,0.056808536,2071,1,,
1528,80,4,0.042409339,0.034085122,2071,2,,
1529,1178,4,0.042409339,0.034085122,2071,1,,
1531,770,8,0.169637357,0.056808536,2071,2,,
1532,377,8,0.169637357,0.056808536,2071,2,,
1533,721,4,0.042409339,0.034085122,2082,95.9039548,,
1534,1136,8,0.169637357,0.056808536,2082,176.2941176,,
1535,651,8,0.084818678,0.056808536,2082,26.13333333,,
1536,852,8,0.084818678,0.056808536,2082,26.03703704,,
1537,561,16,0.318070044,0.113617073,2082,23,,
1538,67,8,0.084818678,0.056808536,2082,191.4651163,,
1539,350,4,0.042409339,0.034085122,2109,76.92592593,,
1540,74,8,0.084818678,0.056808536,2109,1,,
