service_id,edge_id,plan_cpu,plan_mem,plan_disk,submit_time,duration,sla
7473,817,4,0.042409339,0.034085122,14652,29.37583893,
7474,1052,4,0.042409339,0.034085122,14652,2,
7475,1190,8,0.084818678,0.085212805,14652,74,
7476,1272,4,0.042409339,0.034085122,14652,59.74074074,
7477,413,4,0.042409339,0.034085122,14652,4,
7478,212,16,0.169637357,0.113617073,14652,402.2,
7479,737,4,0.042409339,0.034085122,14652,77.2,
7480,1169,8,0.084818678,0.085212805,14656,9,
7481,1309,4,0.042409339,0.034085122,14656,4,
7482,724,4,0.042409339,0.034085122,14656,2.666666667,
7483,155,8,0.084818678,0.056808536,14656,1,
7484,1168,4,0.042409339,0.034085122,14656,7,
7485,783,4,0.042409339,0.034085122,14656,8.333333333,
7486,848,8,0.084818678,0.056808536,14656,9,
7487,623,8,0.169637357,0.056808536,14656,9,
7488,943,4,0.042409339,0.034085122,14656,9,
7489,405,4,0.042409339,0.034085122,14656,4,
7490,176,4,0.042409339,0.034085122,14656,9,
7491,747,4,0.042409339,0.034085122,14656,8,
7492,1236,4,0.042409339,0.034085122,14656,19,
7493,1182,8,0.084818678,0.113617073,14656,6,
7494,816,4,0.042409339,0.034085122,14656,2,
7495,933,4,0.042409339,0.034085122,14656,10.98850575,
7496,1085,4,0.042409339,0.034085122,14656,7,
7497,21,8,0.084818678,0.056808536,14656,20,
7498,193,8,0.084818678,0.056808536,14656,20,
7499,725,4,0.042409339,0.034085122,14656,20,
7500,1188,4,0.042409339,0.034085122,14656,46.28947368,
7501,948,4,0.042409339,0.034085122,14656,84.12195122,
7502,695,4,0.042409339,0.034085122,14663,106.4782609,
7503,708,4,0.042409339,0.034085122,14663,38.18181818,
7504,656,4,0.042409339,0.034085122,14663,33,
7505,253,4,0.042409339,0.034085122,14663,88.27272727,
7506,1015,8,0.084818678,0.056808536,14663,115,
7507,906,8,0.084818678,0.068170244,14675,156.59447,
7508,706,4,0.042409339,0.034085122,14675,342,
7509,1299,4,0.042409339,0.034085122,14675,13,
7510,338,4,0.042409339,0.034085122,14675,11,
7511,28,8,0.169637357,0.056808536,14675,43.51724138,
7512,1157,8,0.084818678,0.056808536,14675,323.5555556,
7513,1292,8,0.084818678,0.056808536,14682,124.284345,
7514,1274,4,0.042409339,0.034085122,14682,136,
7515,950,4,0.042409339,0.034085122,14682,19,
7516,900,4,0.042409339,0.034085122,14682,3,
7517,1085,4,0.042409339,0.034085122,14682,51.63636364,
7518,92,4,0.042409339,0.034085122,14682,65.2,
7519,367,8,0.169637357,0.056808536,14682,171,
7520,985,8,0.084818678,0.056808536,14684,2.072727273,
7521,1131,8,0.084818678,0.056808536,14684,11,
7522,1069,4,0.042409339,0.034085122,14692,1.827272727,
7523,214,8,0.084818678,0.068170244,14692,7,
7524,217,8,0.084818678,0.056808536,14699,1.509090909,
7525,155,4,0.042409339,0.034085122,14699,6,
7526,838,8,0.084818678,0.056808536,14699,11.58212878,
7527,1230,4,0.042409339,0.034085122,14699,72.18181818,
7528,39,8,0.169637357,0.056808536,14699,157,
7529,340,8,0.169637357,0.056808536,14705,3.06043956,
7530,900,8,0.084818678,0.068170244,14705,9.545454545,
7531,963,8,0.169637357,0.056808536,14712,8.076923077,
7532,167,4,0.042409339,0.034085122,14712,7,
7533,238,4,0.042409339,0.034085122,14712,1.866666667,
7534,21,4,0.042409339,0.034085122,14712,7,
7535,877,4,0.042409339,0.034085122,14712,7,
7536,51,8,0.084818678,0.085212805,14712,9,
7537,79,4,0.042409339,0.034085122,14712,2.066666667,
7538,875,4,0.042409339,0.034085122,14712,8,
7539,664,8,0.169637357,0.056808536,14712,9.451612903,
7540,303,8,0.084818678,0.056808536,14729,72.28,
7541,844,8,0.169637357,0.056808536,14729,28.44444444,
7542,961,4,0.042409339,0.034085122,14729,25.73333333,
7543,589,4,0.042409339,0.034085122,14729,29.45454545,
7544,929,4,0.042409339,0.034085122,14729,48.5,
7545,264,8,0.084818678,0.085212805,14729,47,
7546,735,16,0.254456035,0.113617073,14729,2,
7547,657,8,0.084818678,0.085212805,14729,3.333333333,
7548,891,4,0.042409339,0.034085122,14729,3.333333333,
7549,42,4,0.042409339,0.034085122,14729,3,
7550,207,4,0.042409339,0.034085122,14743,10,
7551,1289,8,0.084818678,0.056808536,14743,14.72727273,
7552,724,4,0.042409339,0.034085122,14748,9,
7553,1278,4,0.042409339,0.034085122,14748,6.5,
7554,29,4,0.042409339,0.034085122,14748,9,
7555,44,8,0.084818678,0.056808536,14748,9,
7556,1175,8,0.084818678,0.056808536,14748,9,
7557,1151,8,0.084818678,0.085212805,14748,9,
7558,1216,8,0.084818678,0.056808536,14748,9,
7559,980,8,0.084818678,0.085212805,14748,9,
7560,579,4,0.042409339,0.034085122,14748,9,
7561,879,16,0.254456035,0.113617073,14753,41.65671642,
7562,165,4,0.042409339,0.034085122,14753,81.98086124,
7563,1186,4,0.042409339,0.034085122,14821,2.397435897,
7564,1109,4,0.042409339,0.034085122,14821,4.41509434,
7565,1115,8,0.084818678,0.056808536,14832,39.7,
7566,620,16,0.169637357,0.113617073,14832,29.28571429,
7567,1127,16,0.169637357,0.113617073,14832,44.98067633,
7568,1259,4,0.042409339,0.034085122,14834,68.83333333,
7569,344,16,0.169637357,0.113617073,14834,70.33333333,
7570,1131,8,0.084818678,0.056808536,14834,142.8965517,
7571,1179,4,0.042409339,0.034085122,14855,149.3924051,
7572,74,4,0.042409339,0.045446829,14855,171.9803922,
7573,251,4,0.042409339,0.034085122,14855,46.5,
7574,412,4,0.042409339,0.034085122,14855,100.6666667,
7575,902,8,0.084818678,0.085212805,14855,4,
7576,332,4,0.042409339,0.034085122,14857,9.5,
7577,962,8,0.084818678,0.056808536,14857,14,
7578,183,4,0.042409339,0.034085122,14896,16,
7579,631,8,0.084818678,0.056808536,14896,14,
7580,803,4,0.042409339,0.034085122,14896,4,
7581,1033,4,0.042409339,0.034085122,14896,15,
7582,858,4,0.042409339,0.034085122,14896,4,
7583,391,4,0.042409339,0.034085122,14897,90.07792208,
7584,283,8,0.084818678,0.056808536,14897,105.1546392,
7585,957,8,0.084818678,0.068170244,14897,183.2,
7586,323,8,0.084818678,0.085212805,14897,395,
7587,153,4,0.042409339,0.034085122,14897,400,
7588,1118,8,0.084818678,0.056808536,14897,404,
7589,1183,8,0.084818678,0.056808536,14897,156,
7590,986,4,0.042409339,0.034085122,14897,144,
7591,976,4,0.042409339,0.034085122,14897,34.89130435,
7592,746,4,0.042409339,0.034085122,14897,37.85714286,
7593,175,4,0.042409339,0.034085122,14897,47.8,
7594,395,4,0.042409339,0.034085122,14897,25.5,
7595,978,4,0.042409339,0.034085122,14897,145,
7596,1044,4,0.042409339,0.034085122,14897,75,
7597,1063,4,0.042409339,0.034085122,14897,117.2,
7598,392,8,0.084818678,0.068170244,14897,286.6,
7599,686,4,0.042409339,0.034085122,14897,373.7777778,
7600,896,8,0.084818678,0.068170244,14897,137,
7601,1050,4,0.042409339,0.034085122,14897,67,
7602,268,4,0.042409339,0.034085122,14897,76,
7603,708,4,0.042409339,0.034085122,14897,72.37974684,
7604,55,4,0.042409339,0.034085122,14897,273.1111111,
7605,1305,4,0.042409339,0.034085122,14897,345.5882353,
7606,410,4,0.042409339,0.034085122,14897,64,
7607,1163,4,0.042409339,0.034085122,14897,84,
7608,890,8,0.084818678,0.056808536,14897,156,
7609,416,16,0.169637357,0.113617073,14897,45,
7610,5,4,0.042409339,0.034085122,14897,147,
7611,746,8,0.084818678,0.068170244,14897,54,
7612,784,4,0.042409339,0.034085122,14897,141,
7613,640,8,0.084818678,0.056808536,14897,52,
7614,1065,4,0.042409339,0.034085122,14900,4.990697674,
7615,830,8,0.084818678,0.113617073,14900,11.359447,
7616,808,4,0.042409339,0.034085122,14904,138.6153846,
7617,1271,4,0.042409339,0.034085122,14904,4,
7618,100,8,0.084818678,0.056808536,14904,37,
7619,394,8,0.084818678,0.068170244,14904,35.42253521,
7620,188,4,0.042409339,0.034085122,14904,354.5587045,
7621,1133,16,0.169637357,0.113617073,14904,434.9252336,
7622,1116,8,0.084818678,0.056808536,14922,37,
7623,601,4,0.042409339,0.034085122,14922,3,
7624,172,4,0.042409339,0.034085122,14922,18,
7625,411,8,0.084818678,0.056808536,14922,9,
7626,1154,8,0.084818678,0.056808536,14922,37,
7627,1261,4,0.042409339,0.034085122,14922,37,
7628,1313,8,0.169637357,0.056808536,14922,22,
7629,153,16,0.318070044,0.113617073,14922,38,
7630,713,4,0.042409339,0.034085122,14922,37,
7631,628,16,0.169637357,0.113617073,14922,37,
7632,323,4,0.042409339,0.034085122,14922,37,
7633,395,4,0.042409339,0.034085122,14938,25.5,
7634,713,4,0.042409339,0.034085122,14938,24.6,
7635,319,4,0.042409339,0.034085122,14938,37.82352941,
7636,803,4,0.042409339,0.034085122,14973,3,
7637,996,16,0.318070044,0.113617073,14973,11.09756098,
7638,1087,8,0.084818678,0.085212805,14973,18.21575985,
7639,854,8,0.084818678,0.056808536,15022,12,
7640,1012,4,0.042409339,0.034085122,15022,2.071428571,
7641,323,16,0.318070044,0.113617073,15022,8.066666667,
7642,1292,4,0.042409339,0.034085122,15022,3,
7643,785,4,0.042409339,0.034085122,15052,158.5217391,
7644,957,8,0.084818678,0.068170244,15052,166.44,
7645,682,4,0.042409339,0.034085122,15052,34,
7646,345,4,0.042409339,0.034085122,15052,59.9047619,
7647,554,8,0.084818678,0.056808536,15052,12,
7648,1254,4,0.042409339,0.034085122,15052,40,
7649,786,4,0.042409339,0.034085122,15052,120.4761905,
7650,242,8,0.084818678,0.056808536,15052,15,
7651,1191,8,0.084818678,0.113617073,15052,167,
7652,709,4,0.042409339,0.034085122,15141,86.88888889,
7653,1022,4,0.042409339,0.034085122,15141,37.65546218,
7654,777,8,0.084818678,0.068170244,15141,54.38028169,
7655,235,8,0.084818678,0.056808536,15141,48.81333333,
7656,281,8,0.084818678,0.056808536,15141,52.29850746,
7657,116,8,0.084818678,0.045446829,15141,53.80392157,
7658,1243,4,0.042409339,0.034085122,15143,1,
7659,286,8,0.084818678,0.085212805,15165,4,
7660,392,8,0.084818678,0.056808536,15165,28.91347754,
7661,615,8,0.084818678,0.056808536,15165,9,
7662,328,8,0.169637357,0.056808536,15165,15,
7663,323,4,0.042409339,0.034085122,15165,2,
7663,323,4,1,0.034085122,15165,9,
7664,957,4,0.042409339,0.034085122,15165,57.11442786,
7665,53,8,0.084818678,0.085212805,15171,101.1396226,
7666,865,4,0.042409339,0.034085122,15171,11,
7667,574,4,0.042409339,0.034085122,15171,10,
7668,557,8,0.084818678,0.056808536,15171,3,
7669,778,8,0.084818678,0.056808536,15171,4,
7670,608,4,0.042409339,0.034085122,15171,19.3908046,
7671,12,4,0.042409339,0.034085122,15171,100.8390805,
7672,1249,4,0.042409339,0.034085122,15171,98.98850575,
7673,649,8,0.084818678,0.056808536,15171,96.14942529,
7674,872,8,0.084818678,0.056808536,15171,98,
7675,860,4,0.042409339,0.034085122,15172,51.80898876,
7676,250,4,0.042409339,0.034085122,15172,154.4028777,
7677,732,8,0.084818678,0.056808536,15172,184.3012048,
7678,576,4,0.042409339,0.034085122,15172,253.1851852,
7679,673,16,0.318070044,0.113617073,15189,17,
7680,932,4,0.042409339,0.034085122,15189,15,
7681,990,8,0.084818678,0.085212805,15189,3,
7682,358,8,0.084818678,0.056808536,15189,16,
7683,1200,8,0.084818678,0.056808536,15189,3,
7684,590,8,0.169637357,0.056808536,15215,231.2048518,
7685,669,8,0.084818678,0.056808536,15215,81.85714286,
7686,956,8,0.084818678,0.056808536,15215,53.23794212,
7687,184,8,0.084818678,0.056808536,15215,281.2051282,
7688,102,16,0.318070044,0.113617073,15363,22.17647059,
7689,369,4,0.042409339,0.034085122,15363,24.14285714,
7690,327,16,0.318070044,0.113617073,15363,26.59349593,
7691,1174,8,0.084818678,0.085212805,15363,3,
7692,1042,4,0.042409339,0.034085122,15363,61.76923077,
7693,976,4,0.042409339,0.034085122,15363,15.5625,
7694,1063,8,0.084818678,0.056808536,15363,2,
7695,1050,4,0.042409339,0.034085122,15363,8.815533981,
7696,856,8,0.084818678,0.056808536,15363,3,
7697,1006,4,0.042409339,0.034085122,15363,19.81553398,
7698,704,8,0.084818678,0.085212805,15364,39.88235294,
7699,260,8,0.084818678,0.056808536,15364,62.24210526,
7700,988,8,0.084818678,0.056808536,15364,49.5,
7701,360,4,0.042409339,0.034085122,15364,40,
7702,85,4,0.042409339,0.034085122,15364,5.204819277,
7703,740,16,0.318070044,0.113617073,15393,276.6173913,
7704,678,4,0.042409339,0.034085122,15393,268.7160494,
7705,194,4,0.042409339,0.034085122,15393,5,
7706,971,8,0.084818678,0.056808536,15393,165,
7707,563,4,0.042409339,0.034085122,15393,121.25,
7708,1188,4,0.042409339,0.034085122,15393,202.2820513,
7709,766,4,0.042409339,0.034085122,15393,72.36363636,
7710,49,8,0.084818678,0.056808536,15393,6,
7711,555,4,0.042409339,0.034085122,15393,175.9090909,
7712,1289,8,0.084818678,0.056808536,15393,273.3333333,
7713,683,4,0.042409339,0.034085122,15398,3,
7714,848,8,0.084818678,0.056808536,15398,40.56565657,
7715,83,4,0.042409339,0.034085122,15402,90.8245614,
7716,80,4,0.042409339,0.034085122,15402,100.7142857,
7717,207,8,0.169637357,0.056808536,15402,108,
7718,342,8,0.084818678,0.056808536,15402,2.181818182,
7719,965,4,0.042409339,0.034085122,15402,3.181818182,
7720,675,8,0.084818678,0.056808536,15402,48.61111111,
7721,1015,4,0.042409339,0.034085122,15402,79.33333333,
7722,1281,8,0.084818678,0.056808536,15402,132.9236948,
7723,159,4,0.042409339,0.034085122,15402,228.5919003,
7724,758,8,0.084818678,0.085212805,15402,43.82424242,
7725,1099,8,0.084818678,0.056808536,15402,38.93589744,
7726,358,4,0.042409339,0.034085122,15402,39.30120482,
7727,962,8,0.084818678,0.068170244,15402,86.43801653,
7728,67,4,0.042409339,0.034085122,15404,2,
7729,391,8,0.169637357,0.056808536,15404,2,
7730,719,4,0.042409339,0.034085122,15425,35.02919708,
7731,391,4,0.042409339,0.034085122,15425,2.75,
7732,605,4,0.042409339,0.034085122,15425,21.16129032,
7733,847,8,0.084818678,0.056808536,15425,3.673267327,
7734,56,4,0.042409339,0.034085122,15425,4,
7735,762,4,0.042409339,0.034085122,15425,34,
7736,614,4,0.042409339,0.034085122,15425,35,
7737,990,8,0.084818678,0.056808536,15425,16,
7738,184,4,0.042409339,0.034085122,15425,37.01459854,
7739,261,4,0.042409339,0.034085122,15447,190.4545455,
7740,802,8,0.127228017,0.085212805,15447,216.1111111,
7741,760,4,0.042409339,0.034085122,15447,4,
7742,170,4,0.042409339,0.034085122,15447,27,
7743,190,8,0.084818678,0.056808536,15447,145.1428571,
7744,890,4,0.042409339,0.034085122,15447,167.6666667,
7745,244,4,0.042409339,0.034085122,15447,5,
7746,259,4,0.042409339,0.034085122,15447,29,
7747,581,8,0.084818678,0.056808536,15447,185.5652174,
7748,976,8,0.084818678,0.056808536,15448,189.64,
7749,1276,4,0.042409339,0.045446829,15448,126.7377049,
7750,913,8,0.084818678,0.085212805,15448,25,
7751,986,4,0.042409339,0.034085122,15448,7,
7752,694,4,0.042409339,0.034085122,15448,178.6666667,
7753,873,4,0.042409339,0.034085122,15448,9,
7754,369,4,0.042409339,0.034085122,15490,1,
7755,169,8,0.169637357,0.056808536,15490,25.70707071,
7756,186,4,0.042409339,0.034085122,15491,13,
7757,695,4,0.042409339,0.034085122,15491,11,
7758,348,8,0.169637357,0.056808536,15491,5,
7759,659,8,0.084818678,0.085212805,15491,13,
7760,355,8,0.084818678,0.056808536,15491,5,
7761,579,8,0.169637357,0.056808536,15514,11,
7762,1036,4,0.042409339,0.034085122,15514,1,
7763,933,4,0.042409339,0.034085122,15514,5,
7764,1211,8,0.084818678,0.056808536,15514,2.75,
7765,371,8,0.084818678,0.056808536,15514,11,
7766,820,4,0.042409339,0.034085122,15536,11,
7767,402,4,0.042409339,0.034085122,15536,4,
7768,737,8,0.084818678,0.056808536,15536,3.625,
7769,255,4,0.042409339,0.034085122,15536,2,
7770,739,8,0.084818678,0.056808536,15536,8,
7771,1054,8,0.084818678,0.056808536,15536,9.666666667,
7772,606,4,0.042409339,0.034085122,15536,11,
7773,881,8,0.084818678,0.085212805,15536,11,
7774,62,4,0.042409339,0.034085122,15536,12,
7775,1130,16,0.169637357,0.113617073,15536,4,
7776,679,4,0.042409339,0.034085122,15536,11,
7777,258,4,0.042409339,0.034085122,15536,10,
7778,290,8,0.084818678,0.045446829,15537,251.7826087,
7779,366,4,0.042409339,0.034085122,15537,272.2816901,
7780,1208,4,0.042409339,0.034085122,15537,3,
7781,91,4,0.042409339,0.034085122,15537,48.71428571,
7782,1277,8,0.084818678,0.056808536,15537,3,
7783,1120,4,0.042409339,0.034085122,15537,69.375,
7784,881,4,0.042409339,0.034085122,15537,228,
7785,721,4,0.042409339,0.034085122,15543,5.056603774,
7786,762,4,0.042409339,0.034085122,15543,3,
7787,130,4,0.042409339,0.034085122,15543,1.75,
7788,790,8,0.169637357,0.056808536,15543,2,
7789,657,4,0.042409339,0.034085122,15543,2.5625,
7790,1169,8,0.084818678,0.056808536,15543,2.25,
7791,850,4,0.042409339,0.034085122,15543,6,
7792,703,4,0.053011674,0.034085122,15543,3,
7793,749,4,0.042409339,0.034085122,15543,3.705882353,
7794,839,4,0.042409339,0.034085122,15543,3,
7795,387,4,0.042409339,0.034085122,15544,2,
7796,814,8,0.084818678,0.068170244,15544,4,
7797,1293,8,0.084818678,0.056808536,15544,21.8,
7798,1110,4,0.042409339,0.034085122,15544,29.42857143,
7799,282,8,0.084818678,0.068170244,15552,7,
7800,858,8,0.084818678,0.056808536,15552,1.125,
7801,984,4,0.042409339,0.034085122,15552,7,
7802,39,8,0.084818678,0.068170244,15552,2,
7803,1139,8,0.084818678,0.056808536,15552,7,
7804,1027,4,0.042409339,0.034085122,15552,8,
7805,1281,8,0.084818678,0.056808536,15581,8,
7806,186,16,0.169637357,0.113617073,15581,7,
7807,868,8,0.084818678,0.056808536,15581,1.875,
7808,180,4,0.042409339,0.034085122,15581,7,
7809,941,4,0.042409339,0.034085122,15581,7,
7810,910,8,0.169637357,0.056808536,15581,8,
7811,1266,16,0.254456035,0.113617073,15581,2,
7812,590,4,0.042409339,0.034085122,15581,7,
7813,1002,8,0.169637357,0.056808536,15581,8.272727273,
7814,814,4,0.042409339,0.034085122,15611,12,
7815,299,8,0.169637357,0.056808536,15611,7,
7816,1231,4,0.053011674,0.034085122,15611,11,
7817,692,8,0.084818678,0.056808536,15611,11,
7818,1272,4,0.042409339,0.034085122,15611,11,
7819,604,8,0.084818678,0.068170244,15611,11,
7820,1280,8,0.084818678,0.085212805,15611,10,
7821,89,8,0.169637357,0.056808536,15611,11,
7822,676,4,0.042409339,0.034085122,15611,12,
7823,1094,8,0.084818678,0.056808536,15645,79.60869565,
7824,938,4,0.042409339,0.034085122,15645,2.714285714,
7825,247,16,0.318070044,0.113617073,15645,20.45833333,
7826,563,4,0.042409339,0.034085122,15645,260.9655172,
7827,1018,4,0.042409339,0.056808536,15645,303.3921569,
7828,1247,4,0.042409339,0.034085122,15645,323.3333333,
7829,706,4,0.042409339,0.034085122,15656,382.8372093,
7830,738,8,0.084818678,0.056808536,15656,87,
7831,1251,8,0.084818678,0.056808536,15656,2,
7832,1025,8,0.169637357,0.056808536,15656,120.6771654,
7833,708,4,0.042409339,0.034085122,15656,124.5555556,
7834,1115,4,0.042409339,0.034085122,15656,339.6734694,
7835,717,4,0.042409339,0.045446829,15664,108.2564103,
7836,557,4,0.042409339,0.034085122,15664,153.4137931,
7837,321,8,0.169637357,0.056808536,15664,159.4285714,
7838,974,8,0.084818678,0.056808536,15664,170.3333333,
7839,932,4,0.042409339,0.034085122,15664,157.3157895,
7840,739,8,0.084818678,0.056808536,15664,155.6923077,
7841,920,4,0.042409339,0.034085122,15664,160.1818182,
7842,726,4,0.042409339,0.034085122,15718,41.13372093,
7843,719,4,0.042409339,0.034085122,15718,83.16,
7844,365,4,0.042409339,0.034085122,15719,28,
7845,1064,8,0.084818678,0.056808536,15719,29,
7846,69,4,0.042409339,0.034085122,15719,14.48214286,
7847,1064,8,0.084818678,0.056808536,15719,19,
7848,263,4,0.042409339,0.034085122,15719,28.42105263,
7849,57,16,0.169637357,0.113617073,15719,28,
7850,959,4,0.042409339,0.034085122,15719,29.46835443,
7851,1085,4,0.042409339,0.034085122,15784,16,
7852,1253,8,0.084818678,0.056808536,15784,15,
7853,170,8,0.084818678,0.056808536,15784,3,
7854,342,4,0.042409339,0.034085122,15784,16,
7855,1271,4,0.042409339,0.034085122,15784,3,
7856,39,8,0.169637357,0.056808536,15810,140.9142857,
7857,866,4,0.042409339,0.034085122,15810,85.13333333,
7858,559,4,0.042409339,0.034085122,15810,49.22222222,
7860,1201,6,0.042409339,0.034085122,15815,144.5508685,
7861,5,16,0.318070044,0.113617073,15815,40.88167939,
7862,111,4,0.042409339,0.034085122,15815,45.82130584,
7863,274,8,0.084818678,0.056808536,15815,38.25925926,
7864,995,4,0.042409339,0.056808536,15815,312,
7865,1070,4,0.042409339,0.034085122,15815,207.0943396,
7866,335,4,0.042409339,0.034085122,15815,111.1666667,
7867,240,4,0.042409339,0.034085122,15815,170.8888889,
7868,171,4,0.042409339,0.034085122,15820,42,
7869,788,4,0.042409339,0.034085122,15820,43.95238095,
7870,1282,8,0.084818678,0.056808536,15820,2.333333333,
7871,1159,4,0.042409339,0.034085122,15820,29.55555556,
7872,640,4,0.042409339,0.034085122,15820,2,
7873,928,4,0.042409339,0.034085122,15820,38.8,
7874,313,4,0.042409339,0.034085122,15820,41.2,
7875,242,8,0.084818678,0.056808536,15820,2,
7876,410,4,0.042409339,0.034085122,15847,14.03743316,
7877,710,4,0.042409339,0.034085122,15847,3,
7878,1260,8,0.084818678,0.056808536,15847,2.02173913,
7879,865,8,0.084818678,0.085212805,15847,7.016216216,
7880,190,8,0.084818678,0.056808536,15847,10.91351351,
7881,1287,8,0.084818678,0.056808536,15847,12.01081081,
7882,979,4,0.042409339,0.034085122,15847,13.00540541,
7883,410,4,0.042409339,0.034085122,15854,13,
7885,259,16,0.318070044,0.113617073,15854,11.66666667,
7886,747,4,0.042409339,0.034085122,15854,4,
7887,704,8,0.169637357,0.056808536,15854,5,
7888,1093,4,0.042409339,0.034085122,15854,10.5,
7889,1225,8,0.084818678,0.056808536,15859,26,
7890,747,8,0.084818678,0.056808536,15859,2,
7891,1303,8,0.084818678,0.085212805,15859,11,
7892,330,8,0.169637357,0.056808536,15859,7.666666667,
7893,77,16,0.318070044,0.113617073,15859,26,
7894,950,4,0.042409339,0.034085122,15859,26,
7895,811,4,0.042409339,0.034085122,15859,14,
7896,580,4,0.042409339,0.034085122,15859,26,
7897,370,4,0.042409339,0.034085122,15859,26,
7898,117,8,0.169637357,0.056808536,15859,26,
7899,641,8,0.084818678,0.056808536,15859,26,
7900,713,4,0.042409339,0.034085122,15860,100.7567568,
7901,833,8,0.084818678,0.056808536,15860,111,
7902,296,4,0.042409339,0.034085122,15860,8,
7903,87,8,0.084818678,0.056808536,15860,17,
7904,679,4,0.042409339,0.034085122,15860,38.8,
7905,1215,4,0.042409339,0.034085122,15860,110,
7906,1124,8,0.169637357,0.056808536,15878,13,
7907,400,4,0.042409339,0.034085122,15878,16.04624277,
7908,225,8,0.084818678,0.068170244,15878,22.11560694,
7909,278,8,0.084818678,0.045446829,15885,11,
7910,1015,4,0.042409339,0.034085122,15885,1.733333333,
7911,198,4,0.042409339,0.034085122,15885,7.9375,
7912,1303,4,0.042409339,0.034085122,15885,2,
7913,785,4,0.042409339,0.034085122,15899,23.8,
7914,715,4,0.042409339,0.034085122,15900,310.2012579,
7915,69,4,0.042409339,0.034085122,15900,19.12087912,
7915,69,4,0.999963357,0.034085122,15900,259.0833333,
7916,328,8,0.084818678,0.056808536,15923,3,
7917,815,4,0.042409339,0.034085122,15923,39.01554404,
7918,190,4,0.042409339,0.034085122,15923,41.96797153,
7919,267,4,0.042409339,0.034085122,15923,44.36421725,
7920,725,4,0.042409339,0.034085122,15923,2,
7921,659,8,0.084818678,0.056808536,15923,1,
7922,789,4,0.042409339,0.034085122,15923,8.413793103,
7923,843,8,0.084818678,0.085212805,15923,9.3,
7924,780,8,0.084818678,0.068170244,15923,1,
7925,1258,4,0.042409339,0.034085122,15923,4.527777778,
7926,579,8,0.169637357,0.056808536,15923,30.95767196,
7927,113,8,0.084818678,0.068170244,15923,43.96797153,
7928,836,4,0.042409339,0.034085122,15923,16.29032258,
7929,1245,8,0.084818678,0.056808536,15923,17.43678161,
7930,984,8,0.084818678,0.056808536,15923,29.98675497,
7931,414,4,0.042409339,0.034085122,15923,3,
7932,240,8,0.084818678,0.056808536,15923,15.08108108,
7933,300,8,0.169637357,0.056808536,15926,2,
7934,737,4,0.042409339,0.034085122,15926,18.2,
7935,965,8,0.084818678,0.085212805,15926,58,
7936,818,4,0.042409339,0.034085122,15926,2,
7937,811,8,0.084818678,0.056808536,15926,1,
7938,989,4,0.042409339,0.034085122,15926,2,
7939,979,4,0.042409339,0.034085122,15926,17.55555556,
7940,409,4,0.042409339,0.034085122,15926,7.386666667,
7941,191,4,0.042409339,0.034085122,15926,1,
7942,1151,4,0.042409339,0.034085122,15926,3.388888889,
7943,611,8,0.084818678,0.056808536,15926,13,
7944,1181,8,0.084818678,0.056808536,15926,18,
7945,375,4,0.042409339,0.034085122,15926,59,
7946,245,4,0.042409339,0.034085122,15926,2,
7947,561,8,0.084818678,0.056808536,15926,50,
7948,942,4,0.042409339,0.034085122,15926,17,
7949,242,4,0.042409339,0.034085122,15926,1,
7950,717,8,0.084818678,0.068170244,15955,6,
7951,820,8,0.084818678,0.056808536,15955,57,
7952,42,8,0.169637357,0.056808536,15955,3,
7953,1149,8,0.084818678,0.056808536,15959,16,
7954,917,4,0.042409339,0.034085122,15959,3,
7955,607,4,0.042409339,0.034085122,15959,3,
7956,609,4,0.042409339,0.034085122,15959,4,
7957,807,4,0.042409339,0.034085122,15962,5,
7958,154,8,0.084818678,0.056808536,15966,42,
7959,1279,4,0.042409339,0.034085122,15966,155.9457014,
7960,253,4,0.042409339,0.034085122,15966,187.1493213,
7961,637,8,0.169637357,0.056808536,15966,206.7834101,
7962,71,4,0.042409339,0.034085122,15966,2,
7963,11,4,0.042409339,0.034085122,15966,88.40659341,
7964,201,4,0.042409339,0.034085122,15966,3,
7965,1311,4,0.042409339,0.034085122,15966,1,
7966,789,4,0.042409339,0.034085122,15966,2,
7967,76,16,0.318070044,0.113617073,15966,13.66666667,
7968,561,4,0.042409339,0.034085122,15966,4,
7969,600,4,0.053011674,0.034085122,15966,1,
7970,1222,4,0.042409339,0.034085122,15966,9.333333333,
7971,123,4,0.042409339,0.034085122,15969,62.68085106,
7972,192,4,0.042409339,0.034085122,15969,149.9813665,
7973,1215,4,0.042409339,0.034085122,15969,253.3770492,
7974,27,4,0.042409339,0.034085122,15988,71.71428571,
7975,166,4,0.042409339,0.034085122,15988,25.90909091,
7976,968,8,0.084818678,0.085212805,15999,66.10062893,
7977,273,4,0.042409339,0.034085122,15999,23.94392523,
7978,300,8,0.084818678,0.085212805,15999,55.33333333,
7979,50,8,0.084818678,0.056808536,15999,8,
7980,311,4,0.042409339,0.034085122,15999,64,
7981,210,8,0.084818678,0.113617073,15999,64.99065421,
7982,910,8,0.084818678,0.056808536,15999,60,
7983,588,4,0.042409339,0.034085122,15999,60,
7984,62,8,0.169637357,0.056808536,16002,85.06642066,
7985,1024,4,0.042409339,0.034085122,16002,47.33333333,
7986,717,4,0.042409339,0.034085122,16002,56.16479401,
7987,362,8,0.084818678,0.056808536,16002,49,
